targets,predictions,error,error_square
21.385792490468344,20.098853057787647,1.2869394326806969,1.656213103388514
21.094768974875326,21.496122565424187,-0.40135359054886166,0.1610847046464633
20.70673764547199,21.886870789532868,-1.1801331440608784,1.392714237711014
20.70673764547199,20.656663499431257,0.050074146040731904,0.0025074201017085468
20.90075330605354,21.49669731602224,-0.5959440099686972,0.3551492630175707
21.288784649190593,21.547553119360494,-0.2587684701699011,0.066961121154071
20.70673764547199,21.76047892281241,-1.0537412773404213,1.1103706795710226
23.228941386849808,22.00540547542121,1.2235359114285984,1.497040126555411
22.355870881271898,24.62219185929809,-2.2663209780261937,5.1362107754416035
23.519964888709108,23.64501107082088,-0.12504618211177032,0.015636547660730027
20.609729782220292,25.419390187976905,-4.809660405756613,23.13283321870287
21.579808151049896,21.833342075094016,-0.25353392404412034,0.06427945064120978
24.587051120790413,23.173015226729277,1.4140358940611364,1.9994975096932774
25.36311367522083,25.293243550522174,0.06987012469865661,0.0048818343254058245
24.296027443139522,25.613169123210817,-1.3171416800712947,1.734862205381033
24.296027443139522,25.181657730329025,-0.8856302871895032,0.784341005587362
24.102011892427715,25.319836950421944,-1.2178250579942294,1.483097871878648
24.393035218495427,25.29681141659897,-0.903776198103543,0.8168114162584946
23.713980615212506,26.06873021170921,-2.3547495964967027,5.544845662201384
23.519964888709108,24.913248937350765,-1.3932840486416573,1.9412404401992882
24.00500411707181,24.565306052896855,-0.560301935825045,0.3139382592892928
24.68405889614632,25.39714481722295,-0.7130859210766332,0.5084915308377103
26.333192131946227,25.973371713035043,0.359820418911184,0.12947073386541993
25.460121450576732,26.83314587024624,-1.373024419669509,1.8851960570087918
26.04216845429534,26.403994303646222,-0.3618258493508826,0.13091794525848757
27.30327058867163,26.702155119783416,0.6011154688882137,0.361339806936697
26.915239135664834,27.463797138639734,-0.5485580029749002,0.3009158826278106
27.691301690095248,27.562314963739418,0.12898672635582997,0.01663757557599376
27.59429426632252,28.156237392416237,-0.5619431260937162,0.31578007696397825
26.04216845429534,28.21946400140863,-2.1772955471132924,4.740615899479371
26.04216845429534,26.239714251684042,-0.19754579738870248,0.03902434206593829
27.30327058867163,27.110877242736954,0.1923933459346756,0.03701519955993976
27.59429426632252,27.59235563668639,0.0019386296361325606,3.7582848660914643e-06
28.27334904539703,28.19773264525896,0.07561640013807036,0.005717839969840767
28.564372019881567,28.82924072185399,-0.2648687019724214,0.07015542928455538
27.400278012444357,28.759715148668462,-1.3594371362241056,1.8480693273451974
27.98232536774614,28.509501136665797,-0.5271757689196583,0.277914291336033
28.95240382447154,28.762515157087424,0.18988866738411403,0.036057706000914694
29.34043492589516,28.739624279621115,0.600810646274045,0.36097343267623566
29.14641937518335,29.10915366795591,0.037265707227440714,0.001388732935161327
29.24342750212243,29.166382267954393,0.0770452341680361,0.005935968108007518
29.43744305283424,29.149062577505518,0.28838047532872224,0.08316329855081978
29.92248228119694,29.52641680102017,0.3960654801767731,0.15686786458765786
29.63145860354605,29.68683436020351,-0.0553757566574582,0.003066474425386026
29.92248228119694,29.2120437814406,0.7104384997563429,0.5047228619360432
29.34043492589516,29.387051339289187,-0.04661641339402678,0.0021730899977227994
26.624215458013943,28.903951443728968,-2.279735985715025,5.197196164564056
27.691301690095248,27.78782181958512,-0.09652012948987121,0.009316135396741506
28.17634091845795,28.631555345944147,-0.45521442748619734,0.2072201749915864
28.564372019881567,29.054606944429025,-0.4902349245474582,0.24033028124605205
28.564372019881567,28.873691382879755,-0.3093193629981883,0.09567846832560498
27.691301690095248,29.029518672108555,-1.3382169820133072,1.7908246909488041
28.46736459610884,28.367858119116377,0.09950647699246318,0.009901538963451603
28.95240382447154,29.246344236156045,-0.29394041168450613,0.08640096562125694
29.825474154257858,29.50684557190793,0.31862858234992686,0.10152417349032412
29.728466027318778,30.203067454332643,-0.4746014270138659,0.22524651452359787
30.504528933332367,30.187761632319706,0.3167673010126606,0.10034152299084553
30.98956816169507,29.899700394515392,1.0898677671796762,1.1878117499372127
30.601537060271447,30.05963136258223,0.5419056976892165,0.2936617851880365
30.310513382620556,29.76524936242783,0.5452640201927252,0.29731285171673266
31.28059183934596,29.964613196423073,1.315978642922886,1.7317997886291605
30.698544484044177,30.240969527109847,0.45757495693433015,0.2093748412134541
30.310513382620556,30.181101943787315,0.12941143883324102,0.016747320500889683
30.310513382620556,29.911562107729722,0.39895127489083393,0.15916211973702174
31.862638491481388,30.122957821196792,1.7396806702845957,3.02648883456186
32.153662169132275,30.603527724217727,1.5501344449145478,2.402916797310533
30.98956816169507,30.474004481934305,0.5155636797607634,0.26580590788845904
30.795552610983258,30.329769593206507,0.4657830177767508,0.21695381964921695
30.01948970496967,29.94538159665949,0.07410810831017756,0.005492011717313007
30.40752150955964,30.014222988983224,0.39329852057641546,0.15468372628759708
30.504528933332367,30.180506361886046,0.32402257144632074,0.10499062680668603
30.698544484044177,29.886591967356615,0.8119525166875619,0.6592668893552655
28.079332791518866,29.757853458723506,-1.6785206672046407,2.817431630233112
28.95240382447154,29.100847163824017,-0.1484433393524789,0.022035424998115206
28.95240382447154,29.554853551515198,-0.6024497270436591,0.3629456736149793
30.892560034755988,29.542816749878888,1.3497432848770998,1.821806935070824
31.08657628863415,30.18708659262051,0.8994896960136387,0.8090817132347081
30.795552610983258,30.21324649046345,0.5823061205198066,0.3390804179948275
31.959646618420468,30.17020849064152,1.789438127778947,3.2020888131490235
31.66862294076958,30.088451338739823,1.5801716020297576,2.4969422918612905
29.14641937518335,30.300280905846897,-1.1538615306635478,1.3313964319452254
27.49728613938344,29.56002182421217,-2.0627356848287306,4.254878505465852
27.691301690095248,28.071906651661347,-0.3806049615660996,0.14486013676873213
27.59429426632252,28.880737812906478,-1.286443546583957,1.6549369985475095
27.88531724080706,29.232136759987007,-1.3468195191799488,1.8139228172441084
28.564372019881567,29.20928666616919,-0.6449146462876243,0.4159149009962916
29.63145860354605,29.69785860229102,-0.06639999874496993,0.004408959833332009
30.698544484044177,30.119674034326742,0.5788704497174351,0.33509099755606553
30.698544484044177,30.07281291904176,0.6257315650024182,0.39153999144037555
30.11649783190875,29.994520970929266,0.12197686097948335,0.014878354614408208
30.01948970496967,30.09851013342421,-0.07902042845454105,0.00624422811313924
30.310513382620556,30.127029857548926,0.18348352507162957,0.03366620397271132
30.213505255681476,30.211600378030305,0.0019048776511709775,3.62855886593066e-06
29.728466027318778,30.163155732117623,-0.4346897047988456,0.18895513945810755
30.795552610983258,30.050585127446638,0.7449674835366196,0.5549765515268835
29.92248228119694,29.91686187253477,0.005620408662171172,3.158899352980875e-05
30.504528933332367,29.913604805986147,0.59092412734622,0.34919132427989164
32.44468584678317,30.005549432014895,2.439136414768278,5.949386449848649
33.60877915105402,30.017776088566603,3.5910030624874203,12.895302994794031
33.31775687973584,29.93163961661636,3.3861172631194805,11.465790119595761
34.675866437884864,29.91387411869947,4.761992319185392,22.67657084798067
33.899802828704914,29.7943393544651,4.105463474239812,16.854830338317228
32.347677719844086,29.815904060189034,2.5317736596550517,6.409877863723134
30.213505255681476,29.793411878045063,0.4200933776364124,0.1764784459339694
24.296027443139522,29.518029432757647,-5.222001989618125,27.269304779575656
26.04216845429534,26.383489972783114,-0.34132151848777426,0.11650037898280002
26.13917658123442,26.115783291408654,0.023393289825765606,0.0005472460088722686
26.236184356590325,27.081467310008918,-0.845282953418593,0.7145032713400593
27.01224691102074,27.100655313458592,-0.08840840243785308,0.007816045621613386
27.691301690095248,26.96239628398457,0.7289054061106768,0.5313030910573706
27.98232536774614,28.82476928701316,-0.8424439192670228,0.709711757109982
28.855395697532458,28.035858828557874,0.8195368689745841,0.6716406796086647
31.37759926311869,27.871395953343825,3.5062033097748646,12.293461649476216
29.43744305283424,27.871455019317505,1.565988033516735,2.452318521117611
28.27334904539703,27.8847350190665,0.3886140263305293,0.15102086146082533
26.624215458013943,27.878598486300987,-1.2543830282870445,1.5734767816545763
26.430199907302132,27.362304919865466,-0.9321050125633334,0.868819754445692
26.13917658123442,26.857535195211497,-0.7183586139770775,0.5160390982750678
26.624215458013943,27.05654146911607,-0.432326011102127,0.18690577987547644
27.20626246173255,27.70290463809155,-0.4966421763589999,0.24665345133860395
27.691301690095248,27.978941731253915,-0.28764004115866726,0.08273679327775979
27.98232536774614,28.00378248901801,-0.02145712127187238,0.00046040805327583826
27.10925503795982,27.425996321817408,-0.3167412838575885,0.10032504089975344
24.87807444685813,27.270535382258693,-2.392460935400564,5.7238693274177415
26.430199907302132,26.942684421601665,-0.5124845142995333,0.2626403773968286
27.88531724080706,26.881943505668296,1.0033737351387622,1.006758852366311
29.14641937518335,28.258685917431034,0.887733457752315,0.7880706920128814
26.236184356590325,27.21684370901746,-0.9806593524271356,0.961692765502809
25.460121450576732,25.495011158696272,-0.03488970811953962,0.0012172917326666688
26.236184356590325,25.129449034926964,1.1067353216633613,1.2248630722173037
25.84815290358353,25.283921674176074,0.5642312294074543,0.31835688023864733
23.713980615212506,24.12764547025519,-0.4136648550426827,0.17111861229748368
24.199019667783617,23.522155603482908,0.6768640643007089,0.45814496154167417
24.587051120790413,24.431785661477925,0.15526545931248847,0.024107362855518014
24.587051120790413,25.10057245387793,-0.5135213330875175,0.26370415953598103
25.36311367522083,24.91522694430268,0.44788673091814957,0.20060252373254692
26.333192131946227,25.224863786909403,1.1083283450368242,1.2283917204120656
26.915239135664834,26.03505346554917,0.8801856701156652,0.7747268138769625
27.400278012444357,26.32433399381015,1.0759440186342069,1.1576555312347265
26.527207682658037,25.96248529155278,0.5647223911052563,0.3189113790156381
25.945160678939434,25.699232465860316,0.24592821307911805,0.06048068598828809
25.945160678939434,26.11903051362833,-0.17386983468889738,0.030230719414744506
27.49728613938344,26.150206800235935,1.3470793391475056,1.8146227459580804
26.236184356590325,26.25524368059734,-0.0190593240070136,0.000363257831604325
26.430199907302132,25.904451566079736,0.5257483412223962,0.27641131829810117
26.236184356590325,25.889109179416423,0.34707517717390246,0.12046117861029579
25.36311367522083,25.76471483251419,-0.40160115729336,0.16128348953936608
25.460121450576732,25.445065252619226,0.015056197957505901,0.00022668909693560489
25.557129577515816,24.93980928843193,0.6173202890838851,0.3810843393146115
24.781066671502224,22.543749635530812,2.2373170359714116,5.005587519447903
24.490043345434508,22.38458845882929,2.1054548866052194,4.432940279529797
